id,headshot,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCountry,firstName.default,lastName.default,birthCity.default,birthStateProvince.default,birthCity.cs,birthCity.de,birthCity.fi,birthCity.fr,birthCity.sk,birthCity.sv,lastName.cs,lastName.sk,headingPosition,fullName,season,team_abbr,lastName.sv,firstName.cs,firstName.sk,lastName.de,lastName.es,lastName.fi,firstName.fi,lastName.fr,firstName.de,firstName.es,firstName.sv,firstName.fr,fullName.1,fullName.2,fullName.3,fullName.4,fullName.5,fullName.6
8476479,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476479.png,24.0,C,L,73,200,185,91,1993-02-24,CAN,Phillip,Danault,Victoriaville,QC,,,,,,,,,F,PHILLIP DANAULT,20242025,LAK,,,,,,,,,,,,,,,,,,
8477942,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477942.png,22.0,L,L,72,205,183,93,1996-07-22,CHE,Kevin,Fiala,St. Gallen,,,,,,,,,,F,KEVIN FIALA,20242025,LAK,,,,,,,,,,,,,,,,,,
8477998,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477998.png,37.0,L,L,74,204,188,93,1996-04-01,CAN,Warren,Foegele,Markham,ON,,,,,,,,,F,WARREN FOEGELE,20242025,LAK,,,,,,,,,,,,,,,,,,
8482726,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482726.png,79.0,C,L,78,201,198,91,2002-11-26,USA,Samuel,Helenius,Dallas,TX,,,,,,,,,F,SAMUEL HELENIUS,20242025,LAK,,,,,,,,,,,,,,,,,,
8479661,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479661.png,10.0,L,L,74,220,188,100,1997-05-29,CAN,Tanner,Jeannot,Estevan,SK,,,,,,,,,F,TANNER JEANNOT,20242025,LAK,,,,,,,,,,,,,,,,,,
8477960,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477960.png,9.0,R,L,74,200,188,91,1996-09-13,SWE,Adrian,Kempe,Kramfors,,,,,,,,,,F,ADRIAN KEMPE,20242025,LAK,,,,,,,,,,,,,,,,,,
8471685,https://assets.nhle.com/mugs/nhl/20242025/LAK/8471685.png,11.0,C,L,75,225,191,102,1987-08-24,SVN,Anze,Kopitar,Jesenice,,,,,,,,,,F,ANZE KOPITAR,20242025,LAK,,Anže,Anže,,,,,,,,,,ANŽE KOPITAR,,,,ANŽE KOPITAR,
8483808,https://assets.nhle.com/mugs/nhl/20242025/LAK/8483808.png,,L,R,71,194,180,88,1996-02-04,RUS,Andrei,Kuzmenko,Yakutsk,,Jakutsk,,Jakutsk,,Jakutsk,,,,F,ANDREI KUZMENKO,20242025,LAK,,Andrej,Andrej,,,,,,,,,,ANDREJ KUZMENKO,,,,ANDREJ KUZMENKO,
8482155,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482155.png,14.0,R,R,73,205,185,93,2001-10-28,USA,Alex,Laferriere,Chatham,NJ,,,,,,,,,F,ALEX LAFERRIERE,20242025,LAK,,,,,,,,,,,,,,,,,,
8473453,https://assets.nhle.com/mugs/nhl/20242025/LAK/8473453.png,61.0,C,R,73,205,185,93,1987-01-08,USA,Trevor,Lewis,Salt Lake City,UT,,,,,,,,,F,TREVOR LEWIS,20242025,LAK,,,,,,,,,,,,,,,,,,
8479675,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479675.png,12.0,L,L,71,195,180,88,1995-03-31,USA,Trevor,Moore,Thousand Oaks,CA,,,,,,,,,F,TREVOR MOORE,20242025,LAK,,,,,,,,,,,,,,,,,,
8480851,https://assets.nhle.com/mugs/nhl/20242025/LAK/8480851.png,26.0,C,R,72,195,183,88,2000-01-02,CAN,Akil,Thomas,Toronto,ON,,,,,,,,,F,AKIL THOMAS,20242025,LAK,,,,,,,,,,,,,,,,,,
8481532,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481532.png,15.0,C,L,71,185,180,84,2001-02-26,USA,Alex,Turcotte,Elk Grove,IL,,,,,,,,,F,ALEX TURCOTTE,20242025,LAK,,,,,,,,,,,,,,,,,,
8479998,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479998.png,44.0,D,L,72,195,183,88,1999-05-25,USA,Mikey,Anderson,Roseville,MN,,,,,,,,,D,MIKEY ANDERSON,20242025,LAK,,Michael,Michael,,,,Michael,,Michael,,Michael,,MICHAEL ANDERSON,MICHAEL ANDERSON,,MICHAEL ANDERSON,MICHAEL ANDERSON,MICHAEL ANDERSON
8477335,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477335.png,7.0,D,R,72,193,183,88,1995-07-12,CAN,Kyle,Burroughs,Vancouver,BC,,,,,,,,,D,KYLE BURROUGHS,20242025,LAK,,,,,,,,,,,,,,,,,,
8482730,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482730.png,92.0,D,R,74,200,188,91,2003-02-09,CAN,Brandt,Clarke,Nepean,ON,,,,,,,,,D,BRANDT CLARKE,20242025,LAK,,,,,,,,,,,,,,,,,,
8474563,https://assets.nhle.com/mugs/nhl/20242025/LAK/8474563.png,8.0,D,R,73,210,185,95,1989-12-08,CAN,Drew,Doughty,London,ON,,,,,Londýn,,,,D,DREW DOUGHTY,20242025,LAK,,,,,,,,,,,,,,,,,,
8476441,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476441.png,6.0,D,L,77,221,196,100,1993-06-28,CAN,Joel,Edmundson,Brandon,MB,,,,,,,,,D,JOEL EDMUNDSON,20242025,LAK,,,,,,,,,,,,,,,,,,
8478882,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478882.png,84.0,D,L,75,220,191,100,1995-11-21,RUS,Vladislav,Gavrikov,Yaroslavl,,Jaroslavl,,Jaroslavl,,Jaroslavl,,,,D,VLADISLAV GAVRIKOV,20242025,LAK,,,,,,,,,,,,,,,,,,
8479421,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479421.png,43.0,D,L,75,210,191,95,1998-08-31,SWE,Jacob,Moverare,Ostersund,,,,Östersund,,,Östersund,,,D,JACOB MOVERARE,20242025,LAK,,,,,,,,,,,,,,,,,,
8481606,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481606.png,21.0,D,R,71,180,180,82,2001-02-24,AUS,Jordan,Spence,Manly,,,,,,,,,,D,JORDAN SPENCE,20242025,LAK,,,,,,,,,,,,,,,,,,
8475311,https://assets.nhle.com/mugs/nhl/20242025/LAK/8475311.png,35.0,G,L,77,215,196,98,1990-05-05,CAN,Darcy,Kuemper,Saskatoon,SK,,,,,,,,,G,DARCY KUEMPER,20242025,LAK,,,,,,,,,,,,,,,,,,
8479496,https://assets.nhle.com/mugs/nhl/20242025/LAK/8479496.png,31.0,G,L,76,205,193,93,1992-08-19,CZE,David,Rittich,Jihlava,,,,,,,,,,G,DAVID RITTICH,20242025,LAK,,,,,,,,,,,,,,,,,,
8478020,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478020.png,22.0,R,R,73,199,185,90,1996-05-13,CAN,Michael,Amadio,Sault Ste. Marie,ON,,,,Sault-Sainte-Marie,,,,,F,MICHAEL AMADIO,20242025,OTT,,,,,,,,,,,,,,,,,,
8480208,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480208.png,19.0,R,R,75,200,191,91,1998-04-27,USA,Drake,Batherson,Fort Wayne,IN,,,,,,,,,F,DRAKE BATHERSON,20242025,OTT,,,,,,,,,,,,,,,,,,
8476393,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476393.png,21.0,C,L,71,186,180,84,1993-07-20,CAN,Nick,Cousins,Belleville,ON,,,,,,,,,F,NICK COUSINS,20242025,OTT,,,,,,,,,,,,,,,,,,
8481528,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481528.png,24.0,C,R,75,207,191,94,2001-02-09,CAN,Dylan,Cozens,Whitehorse,YT,,,,,,,,,F,DYLAN COZENS,20242025,OTT,,,,,,,,,,,,,,,,,,
8478874,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478874.png,81.0,R,R,73,187,185,85,1996-10-03,USA,Adam,Gaudette,Braintree,MA,,,,,,,,,F,ADAM GAUDETTE,20242025,OTT,,,,,,,,,,,,,,,,,,
8473512,https://assets.nhle.com/mugs/nhl/20242025/OTT/8473512.png,28.0,R,R,71,188,180,85,1988-01-12,CAN,Claude,Giroux,Hearst,ON,,,,,,,,,F,CLAUDE GIROUX,20242025,OTT,,,,,,,,,,,,,,,,,,
8482092,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,71.0,C,L,72,188,183,85,2002-08-08,CAN,Ridly,Greig,Lethbridge,AB,,,,,,,,,F,RIDLY GREIG,20242025,OTT,,,,,,,,,,,,,,,,,,
8478146,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478146.png,15.0,C,L,71,186,180,84,1996-02-27,CAN,Matthew,Highmore,Halifax,NS,,,,,,,,,F,MATTHEW HIGHMORE,20242025,OTT,,,,,,,,,,,,,,,,,,
8474102,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474102.png,57.0,L,R,72,198,183,90,1988-05-28,CAN,David,Perron,Sherbrooke,QC,,,,,,,,,F,DAVID PERRON,20242025,OTT,,,,,,,,,,,,,,,,,,
8481596,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481596.png,12.0,C,R,75,204,191,93,2000-11-12,USA,Shane,Pinto,Franklin Square,NY,,,,,,,,,F,SHANE PINTO,20242025,OTT,,,,,,,,,,,,,,,,,,
8482116,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482116.png,18.0,C,L,72,192,183,87,2002-01-15,DEU,Tim,Stützle,Viersen,,,,,,,,,,F,TIM STÜTZLE,20242025,OTT,,,,,,,,,,,,,,,,,,
8480801,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480801.png,7.0,L,L,76,225,193,102,1999-09-16,USA,Brady,Tkachuk,Scottsdale,AZ,,,,,,,,,F,BRADY TKACHUK,20242025,OTT,,,,,,,,,,,,,,,,,,
8480188,https://assets.nhle.com/mugs/nhl/20242025/OTT/8480188.png,20.0,L,R,71,220,180,100,1999-08-25,SWE,Fabian,Zetterlund,Karlstad,,,,,,,,,,F,FABIAN ZETTERLUND,20242025,OTT,,,,,,,,,,,,,,,,,,
8478469,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,72.0,D,L,73,203,185,92,1997-01-30,CAN,Thomas,Chabot,Sainte-Marie,QC,,,,,,,,,D,THOMAS CHABOT,20242025,OTT,,,,,,,,,,,,,,,,,,
8478502,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478502.png,6.0,D,L,74,216,188,98,1996-10-30,USA,Dennis,Gilbert,Buffalo,NY,,,,,,,,,D,DENNIS GILBERT,20242025,OTT,,,,,,,,,,,,,,,,,,
8474612,https://assets.nhle.com/mugs/nhl/20242025/OTT/8474612.png,23.0,D,R,72,195,183,88,1990-08-16,CAN,Travis,Hamonic,St. Malo,MB,,,,St-Malo,,,,,D,TRAVIS HAMONIC,20242025,OTT,,,,,,,,,,,,,,,,,,
8475324,https://assets.nhle.com/mugs/nhl/20242025/OTT/8475324.png,3.0,D,R,72,196,183,89,1990-09-21,USA,Nick,Jensen,Rogers,MN,,,,,,,,,D,NICK JENSEN,20242025,OTT,,,,,,,,,,,,,,,,,,
8482095,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482095.png,43.0,D,L,77,221,196,100,2002-01-10,USA,Tyler,Kleven,Fargo,ND,,,,,,,,,D,TYLER KLEVEN,20242025,OTT,,,,,,,,,,,,,,,,,,
8484321,https://assets.nhle.com/mugs/nhl/20242025/OTT/8484321.png,33.0,D,R,75,211,191,96,1998-10-05,FIN,Nikolas,Matinpalo,Espoo,,,,,,,Esbo,,,D,NIKOLAS MATINPALO,20242025,OTT,,,,,,,,,,,,,,,,,,
8482105,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482105.png,85.0,D,L,74,204,188,93,2002-07-08,USA,Jake,Sanderson,Whitefish,MT,,,,,,,,,D,JAKE SANDERSON,20242025,OTT,,,,,,,,,,,,,,,,,,
8482245,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482245.png,2.0,D,R,75,200,191,91,1995-10-03,RUS,Artem,Zub,Khabarovsk,,Chabarovsk,,Habarovsk,,Chabarovsk,,,,D,ARTEM ZUB,20242025,OTT,,Arťom,Arťom,,,,Artjom,,,,,,ARŤOM ZUB,,,ARTJOM ZUB,ARŤOM ZUB,
8476341,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476341.png,31.0,G,L,75,198,191,90,1992-11-27,SWE,Anton,Forsberg,Härnösand,,,,,,,,,,G,ANTON FORSBERG,20242025,OTT,,,,,,,,,,,,,,,,,,
8476999,https://assets.nhle.com/mugs/nhl/20242025/OTT/8476999.png,35.0,G,L,76,215,193,98,1993-07-31,SWE,Linus,Ullmark,Lugnvik,,,,,,,,,,G,LINUS ULLMARK,20242025,OTT,,,,,,,,,,,,,,,,,,
8478445,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478445.png,13.0,C,R,73,190,185,86,1997-05-26,CAN,Mathew,Barzal,Coquitlam,BC,,,,,,,,,F,MATHEW BARZAL,20242025,NYI,,,,,,,,,,,,,,,,,,
8475231,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475231.png,53.0,C,L,71,194,180,88,1991-02-27,CAN,Casey,Cizikas,Toronto,ON,,,,,,,,,F,CASEY CIZIKAS,20242025,NYI,,,,,,,,,,,,,,,,,,
8477407,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477407.png,11.0,L,L,72,200,183,91,1995-08-26,CAN,Anthony,Duclair,Pointe-Claire,QC,,,,,,,,,F,ANTHONY DUCLAIR,20242025,NYI,,,,,,,,,,,,,,,,,,
8478115,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478115.png,18.0,L,L,77,215,196,98,1996-05-31,SWE,Pierre,Engvall,Ljungby,,,,,,,,,,F,PIERRE ENGVALL,20242025,NYI,,,,,,,,,,,,,,,,,,
8477392,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477392.png,20.0,R,R,75,209,191,95,1995-07-28,USA,Hudson,Fasching,Apple Valley,MN,,,,,,,,,F,HUDSON FASCHING,20242025,NYI,,,,,,,,,,,,,,,,,,
8483553,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483553.png,16.0,C,R,74,195,188,88,1999-07-22,USA,Marc,Gatcomb,Woburn,MA,,,,,,,,,F,MARC GATCOMB,20242025,NYI,,,,,,,,,,,,,,,,,,
8481601,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481601.png,10.0,R,L,74,215,188,98,2001-05-24,SWE,Simon,Holmstrom,Tranas,,,,Tranås,,,Tranås,Holmström,Holmström,F,SIMON HOLMSTROM,20242025,NYI,Holmström,,,,,Holmström,,,,,,,,,,,,
8477500,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477500.png,14.0,C,L,73,215,185,98,1995-04-05,CAN,Bo,Horvat,London,ON,,,,,Londýn,,,,F,BO HORVAT,20242025,NYI,,,,,,,,,,,,,,,,,,
8475314,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475314.png,27.0,L,L,75,231,191,105,1990-07-03,USA,Anders,Lee,Edina,MN,,,,,,,,,F,ANDERS LEE,20242025,NYI,,,,,,,,,,,,,,,,,,
8481237,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481237.png,32.0,C,L,73,194,185,88,1999-04-29,USA,Kyle,MacLean,Livingston,NJ,,,,,,,,,F,KYLE MACLEAN,20242025,NYI,,,,,,,,,,,,,,,,,,
8474709,https://assets.nhle.com/mugs/nhl/20242025/NYI/8474709.png,17.0,L,L,75,215,191,98,1989-05-08,CAN,Matt,Martin,Windsor,ON,,,,,,,,,F,MATT MARTIN,20242025,NYI,,,,,,,,,,,,,,,,,,
8476419,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476419.png,44.0,C,R,71,195,180,88,1992-11-11,CAN,Jean-Gabriel,Pageau,Ottawa,ON,,,,,,,,,F,JEAN-GABRIEL PAGEAU,20242025,NYI,,,,,,,,,,,,,,,,,,
8475151,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475151.png,21.0,C,R,71,195,180,88,1991-02-01,USA,Kyle,Palmieri,Smithtown,NY,,,,,,,,,F,KYLE PALMIERI,20242025,NYI,,,,,,,,,,,,,,,,,,
8484958,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png,7.0,R,L,75,210,191,95,1998-09-19,RUS,Maxim,Tsyplakov,Moscow,,Moskva,Moskau,Moskova,Moscou,Moskva,Moskva,Cyplakov,Cyplakov,F,MAXIM TSYPLAKOV,20242025,NYI,,,,,,,Maksim,,,,,,,,,MAKSIM TSYPLAKOV,,
8480871,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480871.png,34.0,D,R,72,191,183,87,2000-08-15,SWE,Adam,Boqvist,Falun,,,,,,,,,,D,ADAM BOQVIST,20242025,NYI,,,,,,,,,,,,,,,,,,
8477950,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477950.png,4.0,D,R,71,180,180,82,1995-10-24,USA,Tony,DeAngelo,Sewell,NJ,,,,,,,,,D,TONY DEANGELO,20242025,NYI,,,,,,,,,,,,,,,,,,
8480865,https://assets.nhle.com/mugs/nhl/20242025/NYI/8480865.png,8.0,D,R,76,200,193,91,2000-01-07,CAN,Noah,Dobson,Summerside,PE,,,,,,,,,D,NOAH DOBSON,20242025,NYI,,,,,,,,,,,,,,,,,,
8476429,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476429.png,24.0,D,R,77,213,196,97,1992-10-14,USA,Scott,Mayfield,St. Louis,MO,,,,,,,,,D,SCOTT MAYFIELD,20242025,NYI,,,,,,,,,,,,,,,,,,
8476917,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476917.png,3.0,D,L,75,210,191,95,1994-08-16,CAN,Adam,Pelech,Toronto,ON,,,,,,,,,D,ADAM PELECH,20242025,NYI,,,,,,,,,,,,,,,,,,
8481059,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481059.png,26.0,D,L,70,175,178,79,1998-08-18,USA,Scott,Perunovich,Hibbing,MN,,,,,,,,,D,SCOTT PERUNOVICH,20242025,NYI,,,,,,,,,,,,,,,,,,
8477506,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477506.png,6.0,D,R,74,220,188,100,1994-10-06,CAN,Ryan,Pulock,Dauphin,MB,,,,,,,,,D,RYAN PULOCK,20242025,NYI,,,,,,,,,,,,,,,,,,
8476422,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476422.png,2.0,D,L,74,191,188,87,1993-07-13,USA,Mike,Reilly,Chicago,IL,,,,,,,,,D,MIKE REILLY,20242025,NYI,,,,,,,,,,,,,,,,,,
8481014,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481014.png,28.0,D,L,73,220,185,100,2000-01-06,RUS,Alexander,Romanov,Moscow,,Moskva,Moskau,Moskova,Moscou,Moskva,Moskva,,,D,ALEXANDER ROMANOV,20242025,NYI,,Alexandr,Alexandr,,,,Aleksander,,,,,,ALEXANDR ROMANOV,,,ALEKSANDER ROMANOV,ALEXANDR ROMANOV,
8477405,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477405.png,50.0,G,L,77,234,196,106,1994-11-25,SWE,Marcus,Hogberg,Orebro,,Örebro,,Örebro,,Örebro,Örebro,Högberg,Högberg,G,MARCUS HOGBERG,20242025,NYI,,,,,,,,,,,,,,,,,,
8478009,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478009.png,30.0,G,L,76,211,193,96,1995-08-04,RUS,Ilya,Sorokin,Mezhdurechensk,,,,Mezhduretshensk,,,,,,G,ILYA SOROKIN,20242025,NYI,,Ilja,Ilja,,,,Ilja,,,,,,ILJA SOROKIN,,,ILJA SOROKIN,ILJA SOROKIN,
8473575,https://assets.nhle.com/mugs/nhl/20242025/NYI/8473575.png,40.0,G,L,74,201,188,91,1988-04-27,RUS,Semyon,Varlamov,Samara,,,,,,,,,,G,SEMYON VARLAMOV,20242025,NYI,,Semjon,Semjon,,,,Semjon,,,,,,SEMJON VARLAMOV,,,SEMJON VARLAMOV,SEMJON VARLAMOV,
8481013,https://assets.nhle.com/mugs/nhl/20242025/DET/8481013.png,48.0,R,L,71,197,180,89,2000-07-16,SWE,Jonatan,Berggren,Uppsala,,,,,,,,,,F,JONATAN BERGGREN,20242025,DET,,,,,,,,,,,,,,,,,,
8477456,https://assets.nhle.com/mugs/nhl/20242025/DET/8477456.png,37.0,L,R,72,190,183,86,1995-04-08,USA,J.T.,Compher,Northbrook,IL,,,,,,,,,F,J.T. COMPHER,20242025,DET,,,,,,,,,,,,,,,,,,
8477429,https://assets.nhle.com/mugs/nhl/20242025/DET/8477429.png,18.0,C,L,73,203,185,92,1994-07-08,USA,Andrew,Copp,Ann Arbor,MI,,,,,,,,,F,ANDREW COPP,20242025,DET,,,,,,,,,,,,,,,,,,
8479337,https://assets.nhle.com/mugs/nhl/20242025/DET/8479337.png,93.0,R,R,68,180,173,82,1997-12-18,USA,Alex,DeBrincat,Farmington Hills,MI,,,,,,,,,F,ALEX DEBRINCAT,20242025,DET,,,,,,,,,,,,,,,,,,
8474141,https://assets.nhle.com/mugs/nhl/20242025/DET/8474141.png,88.0,R,L,70,177,178,80,1988-11-19,USA,Patrick,Kane,Buffalo,NY,,,,,,,,,F,PATRICK KANE,20242025,DET,,,,,,,,,,,,,,,,,,
8483464,https://assets.nhle.com/mugs/nhl/20242025/DET/8483464.png,92.0,C,L,73,183,185,83,2004-04-08,AUT,Marco,Kasper,Innsbruck,,,,,,,,,,F,MARCO KASPER,20242025,DET,,,,,,,,,,,,,,,,,,
8477946,https://assets.nhle.com/mugs/nhl/20242025/DET/8477946.png,71.0,C,L,73,199,185,90,1996-07-30,USA,Dylan,Larkin,Waterford,MI,,,,,,,,,F,DYLAN LARKIN,20242025,DET,,,,,,,,,,,,,,,,,,
8482802,https://assets.nhle.com/mugs/nhl/20242025/DET/8482802.png,43.0,L,R,72,170,183,77,2002-03-28,USA,Carter,Mazur,Jackson,MI,,,,,,,,,F,CARTER MAZUR,20242025,DET,,,,,,,,,,,,,,,,,,
8477353,https://assets.nhle.com/mugs/nhl/20242025/DET/8477353.png,14.0,C,L,70,194,178,88,1995-03-10,USA,Tyler,Motte,St. Clair,MI,,,,,,,,,F,TYLER MOTTE,20242025,DET,,,,,,,,,,,,,,,,,,
8479992,https://assets.nhle.com/mugs/nhl/20242025/DET/8479992.png,27.0,C,L,78,220,198,100,1999-04-17,CAN,Michael,Rasmussen,Surrey,BC,,,,,,,,,F,MICHAEL RASMUSSEN,20242025,DET,,,,,,,,,,,,,,,,,,
8482078,https://assets.nhle.com/mugs/nhl/20242025/DET/8482078.png,23.0,L,R,71,188,180,85,2002-03-28,SWE,Lucas,Raymond,Gothenburg,,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,,,F,LUCAS RAYMOND,20242025,DET,,,,,,,,,,,,,,,,,,
8479942,https://assets.nhle.com/mugs/nhl/20242025/DET/8479942.png,50.0,R,R,71,180,180,82,1993-04-18,USA,Dominik,Shine,Pinckney,MI,,,,,,,,,F,DOMINIK SHINE,20242025,DET,,,,,,,,,,,,,,,,,,
8475225,https://assets.nhle.com/mugs/nhl/20242025/DET/8475225.png,15.0,C,R,73,203,185,92,1989-09-05,USA,Craig,Smith,Madison,WI,,,,,,,,,F,CRAIG SMITH,20242025,DET,,,,,,,,,,,,,,,,,,
8481725,https://assets.nhle.com/mugs/nhl/20242025/DET/8481725.png,85.0,L,L,80,246,203,112,2001-07-05,SWE,Elmer,Soderblom,Gothenburg,,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,,,F,ELMER SODERBLOM,20242025,DET,Söderblom,,,,,,,,,,,,,,,,,
8475765,https://assets.nhle.com/mugs/nhl/20242025/DET/8475765.png,11.0,R,L,73,219,185,99,1991-12-13,RUS,Vladimir,Tarasenko,Yaroslavl,,Jaroslavl,,Jaroslavl,,Jaroslavl,,,,F,VLADIMIR TARASENKO,20242025,DET,,,,,,,,,,,,,,,,,,
8475279,https://assets.nhle.com/mugs/nhl/20242025/DET/8475279.png,8.0,D,L,75,224,191,102,1991-05-09,CAN,Ben,Chiarot,Hamilton,ON,,,,,,,,,D,BEN CHIAROT,20242025,DET,,,,,,,,,,,,,,,,,,
8482762,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,77.0,D,L,78,209,198,95,2003-02-05,SWE,Simon,Edvinsson,Kungsbacka,,,,,,,,,,D,SIMON EDVINSSON,20242025,DET,,,,,,,,,,,,,,,,,,
8476979,https://assets.nhle.com/mugs/nhl/20242025/DET/8476979.png,56.0,D,L,73,189,185,86,1992-03-14,SWE,Erik,Gustafsson,Nynashamn,,Nynäshamn,,Nynäshamn,,Nynäshamn,Nynäshamn,,,D,ERIK GUSTAFSSON,20242025,DET,,,,,,,,,,,,,,,,,,
8475718,https://assets.nhle.com/mugs/nhl/20242025/DET/8475718.png,3.0,D,R,76,194,193,88,1992-01-30,USA,Justin,Holl,Tonka Bay,MN,,,,,,,,,D,JUSTIN HOLL,20242025,DET,,,,,,,,,,,,,,,,,,
8481607,https://assets.nhle.com/mugs/nhl/20242025/DET/8481607.png,20.0,D,L,72,168,183,76,2001-01-04,SWE,Albert,Johansson,Karlstad,,,,,,,,,,D,ALBERT JOHANSSON,20242025,DET,,,,,,,,,,,,,,,,,,
8478021,https://assets.nhle.com/mugs/nhl/20242025/DET/8478021.png,84.0,D,L,74,211,188,96,1996-02-22,SWE,William,Lagesson,Gothenburg,,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,Göteborg,,,D,WILLIAM LAGESSON,20242025,DET,,,,,,,,,,,,,,,,,,
8473507,https://assets.nhle.com/mugs/nhl/20242025/DET/8473507.png,46.0,D,R,75,208,191,94,1987-12-09,USA,Jeff,Petry,Ann Arbor,MI,,,,,,,,,D,JEFF PETRY,20242025,DET,,,,,,,,,,,,,,,,,,
8481542,https://assets.nhle.com/mugs/nhl/20242025/DET/8481542.png,53.0,D,R,75,205,191,93,2001-04-06,DEU,Moritz,Seider,Zell,,,,,,,,,,D,MORITZ SEIDER,20242025,DET,,,,,,,,,,,,,,,,,,
8479312,https://assets.nhle.com/mugs/nhl/20242025/DET/8479312.png,34.0,G,L,73,196,185,89,1992-12-09,USA,Alex,Lyon,Baudette,MN,,,,,,,,,G,ALEX LYON,20242025,DET,,,,,,,,,,,,,,,,,,
8475852,https://assets.nhle.com/mugs/nhl/20242025/DET/8475852.png,43.0,G,L,74,188,188,85,1992-02-14,CZE,Petr,Mrazek,Ostrava,,,,,,,,Mrázek,Mrázek,G,PETR MRAZEK,20242025,DET,,,,,,,,,,,,,,,,,,
8475660,https://assets.nhle.com/mugs/nhl/20242025/DET/8475660.png,39.0,G,L,76,200,193,91,1987-07-05,CAN,Cam,Talbot,Caledonia,ON,,,,,,,,,G,CAM TALBOT,20242025,DET,,,,,,,,,,,,,,,,,,
8479356,https://assets.nhle.com/mugs/nhl/20242025/NSH/8479356.png,26.0,L,L,73,195,185,88,1998-06-10,USA,Kieffer,Bellows,Edina,MN,,,,,,,,,F,KIEFFER BELLOWS,20242025,NSH,,,,,,,,,,,,,,,,,,
8478047,https://assets.nhle.com/mugs/nhl/20242025/NSH/8478047.png,58.0,L,L,72,186,183,84,1995-09-17,CAN,Michael,Bunting,Scarborough,ON,,,,,,,,,F,MICHAEL BUNTING,20242025,NSH,,,,,,,,,,,,,,,,,,
